Order ID,Order Number,Quantity,Price,Line Number,Sales,Status,Deal Size
2685,10353,43,81.95,6,3523.85,Shipped,Medium
2686,10361,44,100,10,5001.92,Shipped,Medium
2687,10375,44,100,11,5208.72,Shipped,Medium
2688,10386,32,94.34,17,3018.88,Resolved,Medium
2689,10398,29,65.6,10,1902.4,Shipped,Small
2690,10401,77,92,9,7084,On Hold,Large
2691,10416,39,67.2,10,2620.8,Shipped,Small
2692,10105,39,81.14,6,3164.46,Shipped,Medium
2693,10118,36,100,1,4219.2,Shipped,Medium
2694,10129,42,91.15,6,3828.3,Shipped,Medium
2695,10142,21,100,3,2334.99,Shipped,Small
2696,10153,50,88.15,2,4407.5,Shipped,Medium
2697,10167,24,100,13,2812.8,Cancelled,Small
2698,10177,44,92.16,4,4055.04,Shipped,Medium
2699,10185,37,100,4,3891.66,Shipped,Medium
2700,10197,27,92.16,10,2488.32,Shipped,Small
2701,10208,37,100,4,4447.4,Shipped,Medium
2702,10222,38,100,16,4187.22,Shipped,Medium
2703,10232,48,96.16,1,4615.68,Shipped,Medium
2704,10248,30,100,7,3245.4,Cancelled,Medium
2705,10261,25,88.15,5,2203.75,Shipped,Small
2706,10273,40,86.15,8,3446,Shipped,Medium
2707,10283,22,88.15,10,1939.3,Shipped,Small
2708,10295,34,100,5,3473.78,Shipped,Medium
2709,10306,32,90.15,4,2884.8,Shipped,Small
2710,10315,31,86.15,3,2670.65,Shipped,Small
2711,10327,43,80,2,3440,Resolved,Medium
2712,10337,31,89.38,1,2770.78,Shipped,Small
2713,10350,31,77.34,13,2397.54,Shipped,Small
2714,10373,34,96.34,2,3275.56,Shipped,Medium
2715,10386,45,92.08,2,4143.6,Resolved,Medium
2716,10397,48,100,3,5192.64,Shipped,Medium
2717,10414,28,100,7,3029.04,On Hold,Medium
2718,10105,22,100,7,2556.18,Shipped,Small
2719,10117,45,83.42,1,3753.9,Shipped,Medium
2720,10129,30,85.41,7,2562.3,Shipped,Small
2721,10142,38,85.41,4,3245.58,Shipped,Medium
2722,10153,20,100,3,2204.6,Shipped,Small
2723,10167,28,100,14,3003,Cancelled,Medium
2724,10177,24,100,5,2526.48,Shipped,Small
2725,10185,22,79.45,5,1747.9,Shipped,Small
2726,10197,35,93.35,11,3267.25,Shipped,Medium
2727,10208,33,85.41,5,2818.53,Shipped,Small
2728,10222,31,95.34,17,2955.54,Shipped,Small
2729,10232,35,82.43,2,2885.05,Shipped,Small
2730,10248,35,90.37,8,3162.95,Cancelled,Medium
2731,10261,50,81.43,6,4071.5,Shipped,Medium
2732,10273,26,100,9,2969.46,Shipped,Small
2733,10283,38,89.38,11,3396.44,Shipped,Medium
2734,10294,45,100,1,4692.6,Shipped,Medium
2735,10306,30,100,5,3515.7,Shipped,Medium
2736,10315,37,91.37,4,3380.69,Shipped,Medium
2737,10327,37,86.61,3,3204.57,Resolved,Medium
2738,10337,36,71.89,7,2588.04,Shipped,Small
2739,10350,25,100,16,2854.75,Shipped,Small
2740,10373,37,100,8,4025.6,Shipped,Medium
2741,10386,30,95.48,3,2864.4,Resolved,Small
2742,10397,36,100,2,3789.72,Shipped,Medium
2743,10414,27,90.37,8,2439.99,On Hold,Small
2744,10106,48,61.44,10,2949.12,Shipped,Small
2745,10119,26,59.22,1,1539.72,Shipped,Small
2746,10131,26,85.13,2,2213.38,Shipped,Small
2747,10143,34,85.87,5,2919.58,Shipped,Small
2748,10155,44,85.87,3,3778.28,Shipped,Medium
2749,10168,39,82.91,17,3233.49,Shipped,Medium
2750,10178,45,76.25,2,3431.25,Shipped,Medium
2751,10198,40,63.67,2,2546.8,Shipped,Small
2752,10210,42,70.33,15,2953.86,Shipped,Small
2753,10222,43,74.03,2,3183.29,Shipped,Medium
2754,10235,34,72.55,11,2466.7,Shipped,Small
2755,10250,38,62.19,12,2363.22,Shipped,Small
2756,10262,35,71.07,7,2487.45,Cancelled,Small
2757,10275,31,72.55,17,2249.05,Shipped,Small
2758,10284,32,64.41,9,2061.12,Shipped,Small
2759,10296,47,86.62,5,4071.14,Shipped,Medium
2760,10308,39,68.11,15,2656.29,Shipped,Small
2761,10316,44,62.19,7,2736.36,Shipped,Small
2762,10328,39,85.87,12,3348.93,Shipped,Medium
2763,10339,50,57.86,8,2893,Shipped,Small
2764,10352,22,75.51,1,1661.22,Shipped,Small
2765,10361,35,100,11,4277.35,Shipped,Medium
2766,10373,45,55.62,17,2502.9,Shipped,Small
2767,10386,44,86.4,15,3801.6,Resolved,Medium
2768,10398,36,87.36,12,3144.96,Shipped,Medium
2769,10401,28,72.55,11,2031.4,On Hold,Small
2770,10416,43,62.19,12,2674.17,Shipped,Small
2771,10106,48,52.64,15,2526.72,Shipped,Small
2772,10119,28,48.17,6,1348.76,Shipped,Small
2773,10131,21,41.71,7,875.91,Shipped,Small
2774,10143,37,50.65,10,1874.05,Shipped,Small
2775,10155,34,49.16,8,1671.44,Shipped,Small
2776,10167,40,41.71,4,1668.4,Cancelled,Small
2777,10178,45,51.15,7,2301.75,Shipped,Small
2778,10186,28,52.14,4,1459.92,Shipped,Small
2779,10197,29,41.71,1,1209.59,Shipped,Small
2780,10209,48,44.69,3,2145.12,Shipped,Small
2781,10222,31,45.69,7,1416.39,Shipped,Small
2782,10249,32,57.61,3,1843.52,Shipped,Small
2783,10262,21,57.11,12,1199.31,Cancelled,Small
2784,10274,32,58.6,4,1875.2,Shipped,Small
2785,10283,43,57.61,1,2477.23,Shipped,Small
2786,10296,21,45.19,10,948.99,Shipped,Small
2787,10307,34,53.63,4,1823.42,Shipped,Small
2788,10316,34,43.7,12,1485.8,Shipped,Small
2789,10329,44,86.13,8,3789.72,Shipped,Medium
2790,10339,27,76.31,6,2060.37,Shipped,Small
2791,10352,49,52.64,4,2579.36,Shipped,Small
2792,10361,23,95.2,12,2189.6,Shipped,Small
2793,10373,25,64.97,9,1624.25,Shipped,Small
2794,10386,50,87.15,16,4357.5,Resolved,Medium
2795,10398,34,40.22,1,1367.48,Shipped,Small
2796,10400,20,56.12,4,1122.4,Shipped,Small
2797,10415,42,57.61,3,2419.62,Disputed,Small
2798,10105,25,56.78,8,1419.5,Shipped,Small
2799,10117,50,43.68,2,2184,Shipped,Small
2800,10129,32,64.97,8,2079.04,Shipped,Small
2801,10142,39,44.23,5,1724.97,Shipped,Small
2802,10153,50,60.06,4,3003,Shipped,Medium
2803,10167,38,48.59,15,1846.42,Cancelled,Small
2804,10177,40,50.23,6,2009.2,Shipped,Small
2805,10185,28,64.43,6,1804.04,Shipped,Small
2806,10197,42,50.23,12,2109.66,Shipped,Small
2807,10208,42,63.88,6,2682.96,Shipped,Small
2808,10222,36,63.34,18,2280.24,Shipped,Small
2809,10232,24,49.69,3,1192.56,Shipped,Small
2810,10248,23,65.52,9,1506.96,Cancelled,Small
2811,10261,29,50.78,7,1472.62,Shipped,Small
2812,10273,37,45.86,10,1696.82,Shipped,Small
2813,10283,33,51.32,12,1693.56,Shipped,Small
2814,10293,32,60.06,1,1921.92,Shipped,Small
2815,10306,35,59.51,6,2082.85,Shipped,Small
2816,10315,40,55.69,5,2227.6,Shipped,Small
2817,10327,37,86.74,4,3209.38,Resolved,Medium
2818,10337,42,97.16,5,4080.72,Shipped,Medium
2819,10350,20,100,15,2244.4,Shipped,Small
2820,10373,29,100,1,3978.51,Shipped,Medium
2821,10386,43,100,4,5417.57,Resolved,Medium
2822,10397,34,62.24,1,2116.16,Shipped,Small
2823,10414,47,65.52,9,3079.44,On Hold,Medium
